cluster,etiqueta,modelo,trial,cv_wmape_val,wmape_train,wmape_val,wmape_test,r2_train,r2_val,r2_test,gap_r2_train_test,gap_r2_train_val,t_fit_full_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_min_child_weight,param_random_state,param_n_jobs,param_early_stopping_rounds
1,Zona templada húmeda,LightGBM,16,0.6812724194343363,0.23890432977395848,0.5394983984483713,0.5222342602560099,0.998683072251207,0.9944170016416948,0.9950477219876028,0.0036353502636041757,0.004266070609512229,8.704131126403809,800,10,0.05,0.7152595601220364,0.7667015054811515,0.05737619421814023,0.0010399988721180497,,42,-1,
1,Zona templada húmeda,LightGBM,14,0.6920258826935438,0.25774397082826067,0.6048727948076971,0.5577316008265858,0.9985499446118847,0.9933785753534962,0.9947872476452884,0.0037626969665963683,0.0051713692583885695,8.39733624458313,800,10,0.05,0.7005065957427428,0.7610940956856244,0.11667407853165473,0.011061120160379969,,42,-1,
1,Zona templada húmeda,LightGBM,2,0.7794124283922366,0.4127471234723385,0.630657401933437,0.6448577863673125,0.9962773761028685,0.9928841841601653,0.9929816108951687,0.003295765207699808,0.0033931919427031554,3.0242857933044434,500,6,0.05,0.8208706387072572,0.7436776942591815,0.09370876525217463,0.0032182524616926017,,42,-1,
1,Zona templada húmeda,LightGBM,9,0.8652167419297234,0.5802148875349916,0.7882652995923637,0.7686598526577553,0.9942364842675921,0.9914527121759198,0.9906557161790862,0.0035807680885059368,0.002783772091672354,2.878180503845215,800,4,0.05,0.873951889092982,0.6002299925769675,0.0051904560338892495,0.13687014926703986,,42,-1,
1,Zona templada húmeda,LightGBM,5,0.9953301910136771,0.6545514949219525,0.7439864440740955,0.8045616291738108,0.9905751609408637,0.9918736622078874,0.9874685806530443,0.003106580287819405,-0.0012985012670236884,1.6804938316345215,300,6,0.05,0.8148007459667934,0.865863398662245,0.013505551083807164,1.8489343553004043,,42,-1,
1,Zona templada húmeda,LightGBM,15,1.110301876421729,0.818937762320044,0.7761565351194716,1.0646832111877131,0.9883758236587079,0.9918158405197541,0.9828981616227879,0.005477662035920039,-0.0034400168610462245,4.804035902023315,800,10,0.01,0.6738884913318316,0.9978623047462531,0.0052844255665568905,0.008875403496539636,,42,-1,
1,Zona templada húmeda,LightGBM,8,1.3232989148995171,0.9683524479436482,1.157636778200896,1.1688638005492227,0.9831530499051836,0.9835954946885901,0.977967364513041,0.005185685392142592,-0.0004424447834064926,1.0920414924621582,300,4,0.1,0.9123040550196448,0.6287336921151082,2.035058639733251,0.1668734631533283,,42,-1,
1,Zona templada húmeda,LightGBM,6,1.362009229822709,1.0202458548556401,0.864814036380035,1.3589287029473003,0.9791864128458403,0.9862921218437477,0.9700455410986714,0.009140871747168933,-0.007105708997907412,3.745124578475952,500,6,0.01,0.811305748420389,0.9284921559438835,0.017323538429026973,0.07353931461384464,,42,-1,
1,Zona templada húmeda,LightGBM,7,1.53532931484367,1.0154307025110265,0.9192636465766197,1.2855690202986998,0.9761483771265234,0.9875128358595695,0.9709203484810179,0.005228028645505423,-0.011364458733046146,1.0768296718597412,300,10,0.1,0.7870439199431716,0.922907597719721,9.945242920350953,0.37152291143609817,,42,-1,
1,Zona templada húmeda,LightGBM,1,1.6925036832611422,1.375083098286811,1.510483644699965,1.6339481730284657,0.9687547442460983,0.9735661771457773,0.9606085899512443,0.008146154294853991,-0.004811432899679002,1.388932704925537,800,4,0.05,0.9282040520682123,0.7000412455675568,6.490106949828148,0.8762356252309655,,42,-1,
1,Zona templada húmeda,LightGBM,19,1.7448120196012937,1.3519193224005626,1.4493764516680232,1.6542336579995942,0.9723626716537035,0.9781917784620267,0.9619250401163997,0.010437631537303815,-0.005829106808323159,2.7279303073883057,500,10,0.01,0.7585944881412069,0.7032483667891998,0.0028092437223800515,0.03236437197765811,,42,-1,
1,Zona templada húmeda,LightGBM,0,2.31520190400881,1.8909105128529655,1.9081696121074014,2.168734451138064,0.9470590285990992,0.9581616896737729,0.9370501847055167,0.010008843893582475,-0.011102661074673725,2.202500581741333,500,4,0.01,0.9814948856209577,0.6947667585816235,1.560812395738988,0.044452498712618645,,42,-1,
1,Zona templada húmeda,XGBoost,7,0.7003926044422465,0.4225814739111371,0.6070037325929714,0.5911963030726155,0.9969975795016668,0.9943349338871207,0.9943344900644585,0.002663089437208277,0.0026626456145460997,3.9234931468963623,600,4,0.1,0.9282665101082447,0.8388643808853506,0.1279668772653042,0.0032308948770283508,14,42,-1,30
1,Zona templada húmeda,XGBoost,24,0.708496258012356,0.46279889217029646,0.6141348269939849,0.6371133421392678,0.9965991879779877,0.9930163530014295,0.9936644773079967,0.0029347106699910697,0.0035828349765582024,5.506741523742676,600,4,0.1,0.7377789182728692,0.8286146246758114,0.09945704540537889,0.001827433465780696,14,42,-1,30
1,Zona templada húmeda,XGBoost,20,0.7139401972942082,0.4474924037141505,0.621741968370284,0.6235279780491689,0.9967750986868388,0.9938387424502637,0.9939636786204659,0.002811420066372916,0.002936356236575066,4.989844083786011,600,4,0.1,0.8484389844130265,0.7645062816490064,0.14213681796960811,0.003640097520002781,9,42,-1,30
1,Zona templada húmeda,XGBoost,21,0.7186772891154771,0.45098272886127533,0.5837200818761581,0.6389767931298366,0.9966540717953342,0.9940497764253035,0.993459247025649,0.003194824769685134,0.002604295370030707,5.039876461029053,600,4,0.1,0.838325014184739,0.749942953381622,0.16610911894218128,0.0032130444267447216,9,42,-1,30
1,Zona templada húmeda,XGBoost,17,0.7224590689587684,0.4436042296108379,0.6324218853026184,0.6403758985986562,0.9969671787336434,0.993664664804212,0.9937342222401251,0.003232956493518291,0.003302513929431372,4.864957094192505,600,4,0.1,0.8651549954484996,0.7411281420151025,0.0118721792467703,0.012228798405456777,7,42,-1,30
1,Zona templada húmeda,XGBoost,14,0.7353696548729594,0.4526649266934022,0.6388666271518906,0.6381435985998278,0.9969155725664021,0.9943881480409628,0.9936806231230783,0.003234949443323809,0.0025274245254393035,4.8222479820251465,600,4,0.1,0.8913158568346453,0.7204156763513779,0.00778336160042879,0.27906202125043444,7,42,-1,30
1,Zona templada húmeda,XGBoost,13,0.739264318985172,0.43891838503205444,0.6771077940371658,0.6216250920451339,0.9970335512067031,0.9941495639283966,0.9938302050271344,0.0032033461795687446,0.0028839872783065212,4.52048921585083,600,4,0.1,0.9200579487562647,0.6941709071613532,0.048455494124243007,0.4724021216783802,6,42,-1,30
1,Zona templada húmeda,XGBoost,22,0.7457176627885836,0.4905369493912807,0.7659913923239094,0.679427306602675,0.9961626630935229,0.9920331078865021,0.9928949654044388,0.0032676976890840814,0.004129555207020741,4.941001892089844,600,4,0.1,0.8327022299040366,0.6622067566600204,0.16399883518185623,0.003068584941384387,12,42,-1,30
1,Zona templada húmeda,XGBoost,23,0.7476212025298756,0.4624739273901928,0.6468343466398765,0.6376671370036768,0.9963564724394842,0.9934420454518313,0.9934025785237247,0.002953893915759509,0.002914426987652874,4.915221214294434,600,4,0.1,0.9421584870139268,0.7559417691854089,0.3956674688656118,0.004960195754215784,9,42,-1,30
